"","id","faminc","incmiss","black","hisp","afqtpct","momcoll","dadcoll","female","f_dead","attend.college"
"1",9,5.349756,0,0,0,71.90166,0,0,0,0,1
"2",14,2.462706,0,0,0,95.15805,0,0,1,0,1
"4",21,9.487603,0,0,0,95.78525,0,1,1,0,1
"5",22,0.4388592,0,0,0,90.61716,0,0,1,0,1
"6",24,10.43636,0,0,0,81.76116,0,0,0,0,0
"7",26,6.269418,0,0,0,97.91771,1,1,0,0,1
"10",35,3.220462,0,0,0,61.91671,0,0,1,1,1
"11",38,9.471947,0,0,0,20.44656,0,0,1,0,0
"12",41,2.716748,0,0,0,57.17511,0,0,0,0,1
"14",43,5.599632,1,0,0,8.278976,0,0,1,0,0
"15",44,7.115702,0,0,0,50.92825,0,0,1,0,0
"16",46,7.766997,0,0,0,71.14902,0,0,1,0,1
"17",60,12.53884,0,0,0,74.91219,0,1,0,0,0
"18",61,5.433539,1,0,0,98.39438,0,1,1,0,1
"21",68,9.404126,0,0,0,98.72052,1,1,1,0,1
"23",71,5.177845,1,0,0,99.72404,1,1,0,0,1
"24",75,5.433539,1,0,0,73.28149,1,1,1,0,1
"29",87,5.177845,1,1,0,1.781234,0,0,0,0,0
"31",92,5.177845,1,0,0,42.90015,0,0,1,0,0
"34",106,2.609091,0,0,0,99.62368,0,0,0,1,1
"35",107,5.433539,1,0,0,76.04115,0,0,0,0,1
"36",109,3.76165,0,0,0,59.18214,0,0,1,0,0
"37",120,3.134709,0,0,0,97.36578,1,0,0,0,1
"39",122,3.76165,0,0,0,71.50025,0,0,0,0,0
"40",123,5.224514,0,0,0,93.57752,1,1,0,0,1
"41",129,10.67355,0,0,0,87.58154,1,1,0,0,1
"42",133,6.725083,0,0,0,63.77321,0,0,1,0,0
"44",137,9.487603,0,0,0,92.34822,1,1,1,0,1
"45",138,10.44903,0,0,0,86.77872,1,1,1,0,1
"46",139,9.471947,0,0,0,82.1124,1,1,0,0,1
"47",141,7.293423,0,0,0,80.00502,0,1,1,0,1
"49",145,5.224514,0,0,0,63.5725,0,0,0,0,0
"51",147,5.218182,0,0,0,40.69242,0,0,1,0,1
"52",148,5.683168,0,0,0,73.93377,0,0,0,0,0
"54",152,8.301653,0,0,0,94.50577,0,0,1,0,0
"55",157,12.53884,0,0,0,59.35775,0,1,1,0,1
"56",161,5.433539,1,0,0,36.60311,0,0,1,0,0
"57",162,5.692562,0,0,0,93.17612,1,1,0,0,1
"58",163,6.269418,0,0,0,74.03412,1,1,0,0,1
"59",165,4.743802,0,0,0,69.69393,0,0,1,0,0
"60",166,6.269418,0,0,0,72.60411,0,0,0,0,0
"61",171,5.433539,1,0,0,89.86452,1,0,0,0,1
"64",190,7.31432,0,0,0,68.23884,1,1,1,0,1
"65",191,6.251485,0,0,0,86.4275,1,1,0,0,1
"66",192,5.209571,0,0,0,79.95484,0,0,1,0,1
"69",197,3.134709,0,0,0,23.03061,0,0,1,0,0
"70",198,6.630363,0,0,0,79.65379,1,1,0,0,1
"71",210,5.642476,0,0,0,65.10286,0,0,0,0,1
"73",212,5.599632,1,0,0,72.30306,0,1,0,0,0
"74",213,5.177845,1,0,0,98.79578,0,1,0,0,1
"76",220,13.04545,0,0,0,92.19769,0,0,1,0,1
"78",232,6.878512,0,0,0,61.64075,0,1,0,0,1
"80",235,5.177845,1,0,0,69.41797,0,0,0,0,1
"81",236,6.269418,0,0,0,78.3994,0,0,1,0,1
"82",240,3.134709,0,0,0,57.25037,0,0,1,0,0
"83",245,8.798082,0,0,0,94.78174,1,0,1,0,1
"86",255,2.716748,0,0,0,68.06322,0,0,1,0,0
"87",256,4.269422,0,0,0,57.60161,0,0,1,0,0
"89",260,6.404132,0,0,0,97.69193,0,1,0,0,1
"90",261,8.145874,0,0,0,85.27345,0,0,0,0,1
"91",263,6.060437,0,0,0,36.52785,0,0,0,0,0
"92",265,7.31432,0,0,0,95.2584,0,0,1,0,1
"94",275,1.253883,0,0,0,66.40742,1,1,1,0,0
"95",276,4.269422,0,0,0,52.73457,0,1,1,0,0
"96",279,6.687379,0,0,0,58.50476,0,1,0,0,0
"97",281,5.929752,0,0,0,90.06523,1,1,0,0,1
"98",282,6.630363,0,0,0,90.24084,1,1,1,0,1
"100",294,4.743802,0,0,0,53.31159,0,1,1,0,0
"104",301,1.612893,0,0,1,27.59659,0,0,0,0,0
"105",302,1.494298,0,0,1,23.53236,0,0,0,0,0
"108",308,5.599632,1,0,0,13.69794,0,0,0,0,0
"110",312,3.76165,0,0,0,52.35825,0,0,1,0,0
"111",313,3.788779,0,0,0,41.82138,0,0,0,0,0
"113",318,5.683168,0,0,0,17.10988,0,0,0,0,0
"115",342,5.493729,0,0,0,94.12946,0,1,0,0,1
"116",346,5.433539,1,0,0,62.44355,0,0,0,0,1
"117",347,4.179612,0,0,0,81.53538,0,0,1,0,1
"118",350,10.44903,0,0,0,47.91771,0,0,0,0,1
"119",352,8.301653,0,0,0,70.67235,0,1,1,0,0
"121",356,7.009241,0,0,0,65.2283,0,0,0,0,0
"122",358,7.732281,0,0,0,41.49524,0,1,0,0,1
"123",359,6.062046,0,0,0,50.70246,1,1,1,0,1
"124",360,10.67355,0,0,0,85.5996,1,1,1,0,1
"125",365,5.433539,1,0,0,68.18866,1,1,1,0,1
"126",366,14.20811,0,0,0,63.42198,1,1,0,0,1
"127",372,7.827273,0,0,0,82.66432,0,1,0,0,1
"128",374,7.179744,0,0,0,19.19217,0,0,1,0,0
"129",384,4.597573,0,1,0,34.69644,0,0,0,0,0
"130",385,5.099586,0,1,0,43.92875,0,0,1,0,0
"131",386,4.885548,0,1,0,65.60461,0,0,1,0,0
"133",388,2.1525,0,1,0,82.38836,0,1,1,0,1
"134",393,4.179612,0,0,0,76.5429,0,0,0,0,0
"136",400,6.048347,0,0,0,97.7421,0,0,1,0,1
"138",407,4.454657,0,0,0,63.7983,1,0,1,0,1
"139",408,8.301653,0,0,0,96.56297,0,0,0,0,0
"140",410,3.795041,0,0,0,83.91872,0,0,0,0,0
"142",413,6.878512,0,0,0,69.44305,1,0,0,0,0
"144",433,4.506612,0,0,0,3.537381,0,0,0,0,0
"145",434,3.031023,0,0,0,66.83392,0,0,0,0,0
"146",435,1.18595,0,0,0,17.53638,0,0,0,0,0
"147",436,2.273267,0,0,0,77.09483,0,0,1,0,0
"148",438,3.134709,0,0,0,78.12344,0,0,1,0,1
"149",439,4.269422,0,0,0,86.07626,0,0,1,0,1
"150",440,7.115702,0,0,0,64.65128,0,0,0,0,0
"151",441,4.357096,0,0,0,4.340191,0,0,0,0,0
"152",443,2.371901,0,0,0,91.31962,1,1,0,0,1
"153",444,9.487603,0,0,0,69.79428,1,1,1,0,1
"155",447,2.652145,0,0,0,11.03864,0,0,0,1,0
"159",458,9.487603,0,0,0,95.45911,0,0,1,0,1
"160",459,3.220462,0,0,0,89.43803,0,0,1,0,1
"161",460,2.371901,0,0,0,46.96437,0,0,1,0,0
"162",461,9.487603,0,0,0,92.24786,0,1,0,0,1
"163",465,8.524753,0,0,0,88.81084,0,0,1,0,0
"165",474,5.433539,1,0,0,40.49172,0,0,1,0,0
"168",479,5.114851,0,0,0,74.51079,0,0,0,0,0
"169",484,3.55267,0,0,0,19.91972,0,0,0,0,0
"170",486,4.735973,0,0,0,44.43051,0,1,0,0,0
"171",488,7.577558,0,0,0,49.3728,1,1,0,0,0
"172",489,7.115702,0,0,0,86.85399,0,1,0,0,1
"173",492,10.91074,0,0,0,63.22128,0,0,1,0,0
"175",496,12.31353,0,0,0,96.01104,0,0,1,0,0
"176",499,9.487603,0,0,0,47.1149,0,0,1,0,0
"177",503,7.115702,0,0,0,57.50126,0,0,1,0,0
"178",507,6.166942,0,0,0,69.04165,1,0,1,0,0
"179",511,8.524753,0,0,0,90.3161,0,0,0,0,1
"180",513,1.945907,0,1,0,52.58405,0,0,0,1,1
"183",517,1.326073,0,1,0,7.300552,0,0,0,0,0
"185",522,6.269418,0,1,0,6.598094,0,0,1,0,1
"190",540,8.359223,0,0,0,34.89714,0,0,0,0,0
"191",548,5.177845,1,0,0,73.05569,0,1,1,0,0
"192",549,5.599632,1,0,0,50.22579,0,1,0,0,0
"193",553,8.301653,0,0,0,98.11842,0,1,0,0,1
"195",558,8.359223,0,0,0,87.45609,0,1,1,0,1
"196",562,8.359223,0,0,0,71.55043,0,1,0,0,1
"197",567,6.819802,0,0,0,53.81334,0,0,1,0,1
"199",576,5.599632,1,0,0,96.16157,0,1,1,0,1
"200",591,5.177845,1,0,1,85.09785,0,1,1,0,1
"202",594,0.7395696,0,1,0,59.85951,0,0,0,0,1
"203",596,2.841584,0,1,0,55.97089,1,0,0,0,1
"204",600,5.692562,0,0,0,71.62569,1,1,0,0,1
"205",601,3.563346,0,0,0,67.98796,1,1,1,0,1
"206",604,8.150243,0,0,0,72.45359,0,0,1,0,0
"207",605,5.177845,1,0,0,46.7135,0,0,0,0,0
"210",613,5.224514,0,0,0,32.33818,1,0,0,0,0
"214",624,2.841584,0,1,0,31.08379,1,0,0,1,1
"216",636,5.433539,1,0,0,37.58154,0,0,1,0,0
"218",638,5.929752,0,0,0,69.01656,0,1,0,0,0
"219",639,6.630363,0,0,0,62.61917,0,1,0,0,0
"220",641,7.31432,0,0,0,11.23934,1,1,0,0,0
"221",642,6.630363,0,0,0,41.11892,0,0,1,0,0
"223",645,17.78949,0,0,0,89.18716,0,1,0,0,1
"224",650,5.218182,0,0,0,88.40944,1,1,1,0,1
"226",652,2.846281,0,0,0,89.11189,0,0,1,0,1
"227",656,2.716748,0,0,0,94.73156,1,0,1,0,1
"229",661,5.599632,1,0,0,83.99398,0,1,1,0,0
"230",662,9.093069,0,0,0,63.67285,0,1,1,0,0
"231",663,5.433496,0,0,0,72.27798,0,1,0,0,1
"233",666,8.301653,0,0,0,22.95534,1,0,0,0,0
"235",669,5.692562,0,0,0,87.50627,0,0,0,0,0
"236",670,5.692562,0,0,0,95.38384,0,1,1,0,1
"237",671,3.76165,0,1,0,87.48119,1,1,0,0,1
"238",672,0.4546535,0,1,0,66.93427,1,1,0,0,1
"242",677,0.9487603,0,1,0,39.38786,0,0,1,0,0
"243",681,5.177845,1,1,0,1.204215,0,0,0,0,0
"244",682,5.177845,1,1,0,34.67135,0,0,1,0,1
"245",683,3.795041,0,1,0,47.99297,0,0,1,0,1
"246",685,5.683168,0,0,0,36.20171,0,0,0,0,0
"247",686,5.683168,0,0,0,88.96136,0,0,0,0,1
"249",690,4.597573,0,0,0,70.69744,0,0,0,0,1
"252",707,4.179612,0,0,0,35.02258,0,0,0,0,1
"253",711,5.929752,0,0,0,43.17612,0,0,0,0,0
"254",713,2.652145,0,0,0,17.83743,0,0,1,0,0
"256",716,6.404132,0,0,0,29.60361,0,0,0,0,0
"257",721,4.743802,0,0,0,22.37832,0,0,1,0,0
"258",723,2.089806,0,0,0,38.03312,0,0,1,0,0
"259",724,9.487603,0,0,0,78.32413,1,1,1,0,1
"260",725,8.288143,0,0,0,98.92122,1,1,0,0,1
"264",734,5.683168,0,0,1,5.368791,0,0,1,0,0
"266",740,4.179612,0,0,0,97.26543,1,0,1,0,1
"267",746,6.21438,0,0,0,78.52484,1,0,1,0,0
"268",747,7.577558,0,0,0,66.95936,1,0,0,0,0
"269",751,12.88185,0,0,0,22.20271,1,1,0,0,1
"271",755,2.609091,0,0,1,70.62218,0,0,1,0,0
"273",759,5.433539,1,1,0,16.85901,0,0,1,0,0
"274",760,5.433539,1,1,0,36.37732,0,0,0,0,0
"275",762,6.048347,0,0,1,59.30758,0,0,0,0,0
"276",763,9.964488,0,0,1,42.02208,0,0,0,0,0
"277",764,9.964488,0,0,1,36.05118,0,0,1,0,0
"279",769,8.301653,0,0,0,57.52634,0,0,0,0,0
"280",774,6.166942,0,0,0,60.21074,0,0,0,0,1
"281",776,5.455372,0,0,0,96.287,0,1,0,0,1
"282",777,6.227622,0,0,0,85.95083,0,1,0,0,1
"286",795,5.177845,1,0,0,59.08179,0,1,0,0,0
"287",797,10.03107,0,0,0,82.68941,0,0,0,0,0
"289",800,6.878512,0,0,0,43.05068,0,0,0,0,0
"290",802,3.031023,0,0,0,24.71149,0,0,0,0,1
"292",806,7.115702,0,0,0,19.89463,0,0,0,0,0
"293",807,5.433539,1,0,0,80.83292,0,0,0,0,1
"296",820,7.115702,0,0,0,70.42148,1,1,1,0,1
"297",823,5.433539,1,0,0,37.75715,0,1,0,0,1
"298",828,7.31432,0,0,0,17.00953,1,1,1,0,1
"299",830,1.897521,0,1,0,37.4561,0,0,1,1,0
"300",831,2.841584,0,1,0,6.221776,1,0,1,0,0
"301",832,10.24005,0,1,0,30.10537,0,0,0,0,0
"303",843,3.970631,0,0,0,42.97541,1,0,1,0,0
"304",844,3.409901,0,0,0,25.46412,1,0,0,0,0
"305",850,3.76165,0,0,0,84.04415,0,0,0,0,1
"306",854,9.026766,0,0,0,55.01756,0,0,1,0,0
"307",857,5.433539,1,0,0,48.79579,0,0,1,0,1
"308",859,5.929752,0,0,0,33.24134,0,0,0,0,0
"309",860,6.060437,0,0,0,72.47868,0,0,0,0,0
"310",861,3.134709,0,0,0,50.6272,0,0,1,0,1
"311",864,11.49393,0,0,0,52.2579,0,1,0,0,1
"314",868,5.599632,1,0,0,94.857,1,1,0,0,0
"316",873,8.453265,0,0,0,77.44606,1,1,0,0,1
"317",874,5.177845,1,0,0,92.7998,1,1,0,0,1
"321",882,8.359223,0,0,0,71.09885,1,1,0,0,1
"323",885,4.806553,0,0,0,93.8284,1,1,0,0,1
"324",886,5.599632,1,0,0,89.08681,1,1,1,0,1
"325",887,5.599632,1,0,0,60.286,1,1,1,0,1
"326",895,5.599632,1,0,0,92.27296,0,1,1,0,1
"327",897,6.630363,0,0,0,95.10788,1,1,1,0,1
"329",900,4.101974,1,0,0,86.97943,0,0,1,1,1
"330",902,4.167656,0,0,0,84.42047,1,1,0,0,1
"332",904,5.177845,1,0,0,41.84646,0,0,1,0,1
"333",905,3.469078,0,0,0,67.43603,0,0,1,0,0
"334",908,4.597573,0,0,0,74.31009,0,0,0,0,1
"336",913,4.546535,0,0,0,92.84998,0,0,0,0,1
"337",914,8.776032,0,0,1,86.10136,0,0,1,0,0
"339",918,4.735973,0,0,0,52.20773,0,0,1,0,0
"340",920,5.015534,0,0,0,94.30507,0,0,0,0,1
"342",923,4.980992,0,0,0,24.61114,0,0,1,0,0
"343",924,6.878512,0,0,0,91.24435,0,1,0,0,1
"344",928,5.599632,1,0,0,62.26794,0,0,1,0,0
"346",933,5.433539,1,0,0,64.37531,0,0,0,0,0
"347",936,5.929752,0,0,0,64.52584,0,0,1,0,1
"348",937,10.03107,0,0,0,84.39539,0,0,0,0,1
"349",938,9.471947,0,0,0,33.5424,0,0,0,0,0
"350",942,3.557851,0,0,0,59.58355,0,0,1,0,0
"351",946,9.404126,0,0,0,81.56046,0,0,0,0,1
"352",949,5.683168,0,0,0,50.57702,0,0,1,0,0
"354",951,6.630363,0,0,0,43.42699,0,0,0,0,0
"355",954,5.599632,1,0,0,91.69594,0,0,1,0,1
"356",956,11.1769,0,0,0,64.95233,0,0,0,0,1
"357",957,2.925728,0,0,0,24.63623,0,0,0,0,0
"358",960,17.78949,0,0,0,93.12594,1,1,0,0,1
"359",961,15.67375,0,0,0,88.33417,1,1,0,0,1
"360",963,5.433539,1,0,0,49.69894,0,0,1,0,0
"361",966,8.22165,0,0,0,14.27496,0,0,1,0,0
"363",968,4.743802,0,0,0,64.42548,0,0,0,0,0
"364",971,8.986165,0,0,0,57.70196,0,0,1,0,0
"365",972,3.59934,0,0,0,61.23934,0,0,1,0,0
"366",973,5.433539,1,0,0,72.12744,0,0,0,0,1
"369",982,5.177845,1,0,0,50.60211,0,0,1,0,0
"371",991,8.524753,0,0,0,43.80331,0,1,1,0,0
"372",994,3.121422,0,0,0,41.62067,0,0,0,0,0
"373",996,4.032231,0,0,0,43.90366,0,1,0,0,0
"375",999,3.245089,0,0,0,71.92674,0,0,1,1,0
"376",1000,1.840595,0,1,0,80.2308,1,0,0,0,0
"380",1011,5.114851,0,0,0,45.28349,0,0,0,0,0
"381",1012,4.735973,0,0,0,4.867035,0,0,0,0,0
"383",1015,12.53884,0,0,0,70.29604,0,1,1,0,1
"384",1017,4.101974,1,0,0,71.6006,0,1,1,1,1
"388",1022,5.433539,1,0,0,11.76618,0,0,1,0,1
"389",1024,8.986165,0,0,0,81.61064,1,1,1,0,1
"394",1046,5.948383,0,0,0,69.3427,1,0,0,0,1
"395",1049,7.31432,0,0,0,84.62117,0,1,1,0,1
"396",1050,2.371901,0,0,0,88.50979,0,1,1,1,1
"397",1051,5.929752,0,0,0,92.32313,0,0,0,0,1
"398",1052,6.896359,0,0,0,94.80682,0,0,0,0,1
"399",1053,6.630363,0,0,0,77.82238,0,0,0,0,1
"401",1071,0.9471948,0,1,0,5.920722,0,0,1,0,0
"402",1074,1.253883,0,1,0,14.77672,0,0,1,0,1
"404",1081,10.44903,0,0,0,64.70145,1,1,0,0,1
"405",1082,10.44903,0,0,0,77.11992,1,1,1,0,1
"406",1086,9.250413,0,0,0,63.24636,1,1,1,0,1
"407",1087,7.672277,0,0,0,96.36227,1,1,1,0,1
"408",1092,3.220462,0,0,0,52.63422,0,0,0,1,0
"409",1095,3.220462,0,0,0,54.9423,0,0,0,0,0
"410",1100,6.060437,0,0,0,39.03663,1,1,1,0,1
"411",1105,6.166942,0,0,0,75.84045,0,1,1,0,1
"413",1109,15.67375,0,0,0,85.92574,0,1,0,0,1
"414",1110,3.76165,0,0,0,45.53437,0,0,1,0,0
"416",1116,1.019917,0,0,1,39.9147,0,0,1,0,1
"417",1117,5.599632,1,0,1,51.55544,0,0,1,0,0
"418",1118,0.5683168,0,0,1,49.47316,0,0,1,0,0
"419",1127,5.599632,1,0,1,49.07175,1,1,0,0,1
"420",1129,4.743802,0,0,0,6.823884,0,1,1,0,0
"421",1132,6.687379,0,0,1,26.61816,0,0,1,0,0
"422",1134,9.471947,0,0,0,69.29252,1,0,0,0,0
"424",1136,4.735973,0,0,1,98.06824,0,0,1,0,1
"425",1139,11.8595,0,0,0,71.45007,1,1,1,0,1
"426",1144,14.2314,0,0,0,85.62469,1,1,0,0,1
"427",1146,1.897521,0,0,0,9.658806,0,1,0,0,1
"428",1147,5.929752,0,0,0,64.62619,1,1,1,0,0
"429",1149,3.788779,0,1,0,3.838434,0,0,0,0,0
"430",1159,5.929752,0,1,0,44.17963,0,0,1,0,1
"431",1160,5.30429,0,1,0,30.08028,0,0,1,0,1
"433",1167,10.44903,0,0,0,88.10838,1,1,1,0,1
"434",1168,6.060437,0,1,0,13.5725,0,0,1,0,0
"435",1170,5.599632,1,0,0,34.09433,0,1,1,0,0
"437",1177,5.599632,1,0,0,97.06473,0,0,1,0,1
"438",1186,13.58374,0,0,0,50.2007,1,1,0,0,1
"439",1188,4.597573,0,0,0,83.64275,0,0,0,0,1
"440",1191,2.428352,0,1,0,30.20572,0,0,1,1,1
"441",1192,1.044903,0,1,0,31.51028,0,0,0,1,1
"443",1195,4.179612,0,1,0,75.58956,0,0,1,0,1
"445",1201,5.599632,1,1,0,19.94481,0,0,0,0,1
"446",1213,1.776335,0,1,0,0.777722,0,0,1,0,0
"448",1215,1.527636,0,1,0,9.984947,0,0,0,0,0
"452",1221,1.215362,0,1,0,6.999498,0,0,1,0,0
"455",1228,3.486694,0,0,0,44.95735,0,0,1,0,0
"456",1229,4.655252,0,0,0,53.36177,0,0,0,0,0
"457",1231,5.177845,1,0,0,75.36377,1,1,1,0,1
"458",1234,5.599632,1,0,0,35.69995,0,1,1,0,1
"459",1235,6.060437,0,0,0,23.95886,0,1,0,0,1
"460",1239,5.433539,1,0,0,38.38435,0,0,0,0,1
"461",1240,5.683168,0,0,0,86.40241,0,0,1,0,1
"462",1246,3.55267,0,0,0,46.06121,0,0,1,0,0
"463",1248,4.987948,0,0,0,37.23031,0,0,0,0,0
"464",1253,6.819802,0,0,0,40.24084,0,1,1,0,1
"465",1254,3.557851,0,0,0,56.3723,0,1,1,0,0
"466",1255,5.224514,0,0,0,91.01856,0,1,1,0,1
"467",1258,5.433496,0,0,0,85.47416,0,0,1,0,1
"468",1267,5.177845,1,0,0,56.04617,0,0,0,0,0
"469",1270,5.433539,1,1,0,80.93327,0,0,1,0,1
"470",1271,4.451815,0,0,0,42.62418,0,1,1,0,1
"473",1281,6.630363,0,0,0,70.04516,0,0,1,0,1
"474",1283,3.978218,0,0,0,98.67035,1,0,1,0,1
"475",1286,4.269422,0,1,0,11.16407,0,0,1,0,1
"476",1287,1.515512,0,1,0,8.655293,0,0,0,0,1
"477",1289,1.712907,0,1,0,25.03763,0,0,0,0,0
"478",1292,0.5304291,0,1,0,27.11992,0,0,0,0,0
"479",1294,5.177845,1,1,0,56.92424,0,0,0,0,0
"480",1296,5.433539,1,0,0,42.39839,0,0,1,0,0
"481",1303,5.177845,1,0,0,75.61465,0,0,0,0,1
"483",1309,5.599632,1,0,0,75.06272,0,0,0,0,1
"484",1310,5.599632,1,0,0,46.23683,0,0,1,0,1
"485",1313,5.599632,1,1,0,0.9282488,0,0,1,0,0
"486",1314,5.433539,1,1,0,10.68741,0,0,0,0,0
"489",1323,12.53884,0,0,0,72.95535,0,0,1,0,1
"490",1324,5.433539,1,0,0,39.18715,1,1,1,0,1
"491",1327,5.170744,0,0,0,67.46111,0,0,1,0,0
"492",1331,5.599632,1,0,0,53.38686,1,1,0,0,1
"493",1333,0.9487603,0,0,0,5.519318,0,0,0,0,0
"494",1338,2.609091,0,0,0,97.5414,0,0,0,0,0
"495",1346,5.433539,1,0,0,25.68991,0,0,0,0,0
"496",1347,4.269422,0,0,0,53.53738,0,0,1,0,1
"497",1348,3.134709,0,0,0,87.02961,0,0,1,0,1
"501",1353,5.30429,0,0,0,53.03562,0,0,0,0,0
"502",1356,8.359223,0,0,0,92.54892,0,1,1,0,1
"503",1364,7.577558,0,0,0,75.23833,1,1,0,0,1
"504",1368,17.78949,0,0,0,87.80733,0,1,0,0,1
"505",1369,5.599632,1,0,0,70.32112,0,0,0,0,0
"508",1373,10.44903,0,0,0,52.68439,1,1,0,0,1
"509",1374,5.177845,1,0,0,72.05218,1,1,1,0,1
"510",1378,0.8359224,0,1,0,24.73658,0,0,1,1,1
"512",1380,2.462706,0,1,0,14.70146,0,0,1,0,0
"513",1384,5.493729,0,1,0,13.27145,0,0,0,0,0
"515",1386,0.2507767,0,1,0,37.33066,1,0,0,0,0
"518",1395,3.788779,0,0,0,67.00953,0,0,1,0,1
"520",1398,1.599955,0,0,0,71.04867,0,0,1,1,1
"521",1399,4.858799,0,0,1,83.11591,0,1,1,0,1
"522",1402,6.630363,0,0,1,96.81384,1,0,1,0,1
"524",1408,7.956436,0,0,0,50.52684,0,1,0,0,1
"525",1412,3.76165,0,0,0,18.91621,0,0,1,0,0
"527",1425,5.493729,0,0,0,73.03061,0,1,0,0,0
"528",1426,3.134709,0,0,0,67.33568,1,1,1,0,0
"530",1430,10.44903,0,0,0,57.55143,0,1,0,0,1
"531",1432,2.371901,0,1,0,25.94079,0,0,0,0,1
"532",1433,3.031023,0,1,0,34.62117,0,0,0,0,1
"533",1434,2.089806,0,0,0,0.9533367,0,0,0,0,0
"534",1439,0.9404126,0,1,0,4.189664,0,0,1,0,1
"535",1440,5.433539,1,1,0,8.906172,0,0,1,0,1
"537",1443,2.595314,0,0,0,95.96086,0,0,1,0,0
"538",1449,5.599632,1,0,1,23.10587,0,0,0,0,0
"541",1476,3.409901,0,0,0,42.82489,0,0,0,0,1
"542",1479,14.2314,0,0,0,94.53085,1,1,0,0,1
"543",1487,6.269418,0,1,0,62.9453,0,1,1,0,0
"545",1491,5.433539,1,1,0,14.30005,0,1,1,0,0
"546",1501,5.177845,1,0,0,90.51682,1,1,0,0,1
"549",1507,4.743802,0,0,0,68.16357,1,1,1,0,0
"550",1510,3.788779,0,0,0,63.49724,0,1,1,0,1
"551",1512,7.234298,0,0,0,98.46964,1,1,1,0,1
"552",1515,8.359223,0,0,0,51.58053,0,0,0,0,0
"553",1517,2.941157,0,1,0,9.583543,0,0,1,0,0
"554",1518,5.433539,1,1,0,16.48269,0,0,0,0,0
"555",1521,3.795041,0,1,0,34.92223,0,0,0,0,0
"558",1531,4.95284,0,0,0,59.23231,1,0,1,0,0
"559",1532,4.95284,0,0,0,52.0572,0,0,1,0,0
"560",1533,5.177845,1,0,1,35.37381,0,0,1,0,0
"561",1538,5.433539,1,0,1,38.0582,1,0,1,0,1
"562",1540,5.177845,1,0,1,43.67787,0,0,1,0,1
"563",1541,5.882314,0,0,0,37.30557,0,0,1,0,0
"564",1545,5.882314,0,0,0,39.58856,0,1,0,0,0
"565",1555,7.091984,0,0,0,83.9438,0,1,0,0,1
"566",1556,5.177845,1,0,0,71.22428,0,1,0,0,0
"567",1557,6.812767,0,0,0,32.26292,0,1,0,0,0
"568",1560,3.970631,0,0,0,31.78625,0,1,0,0,0
"569",1565,5.683168,0,0,0,83.01556,1,1,0,0,1
"570",1568,6.641323,0,0,0,76.69343,0,1,1,0,0
"571",1571,7.31432,0,0,0,68.01305,0,1,1,0,0
"572",1574,9.404126,0,0,0,86.12644,0,1,0,0,1
"574",1579,7.941263,0,0,0,29.02659,0,0,1,0,0
"575",1580,6.819802,0,0,0,17.81234,0,0,0,0,0
"576",1581,1.660331,0,0,0,13.72303,0,0,1,0,0
"577",1585,4.735973,0,0,0,59.2574,1,1,0,0,0
"580",1589,5.433539,1,0,0,72.4285,0,0,1,0,1
"581",1590,5.851456,0,0,0,31.73608,0,0,0,0,0
"582",1591,5.114851,0,0,0,43.40191,0,0,0,0,0
"583",1597,5.015534,0,0,0,68.71551,0,0,0,0,0
"585",1601,6.806288,0,0,0,63.69794,0,0,0,0,1
"588",1612,2.089806,0,0,0,70.54691,0,0,0,0,0
"590",1618,4.506612,0,0,0,73.33166,0,0,0,0,0
"591",1619,11.8595,0,0,0,77.19518,0,0,0,0,1
"592",1621,14.20792,0,0,0,94.17963,1,1,1,0,1
"593",1624,5.433539,1,0,0,97.76719,1,0,1,0,1
"594",1625,5.177845,1,0,0,92.97541,1,1,1,0,1
"595",1626,2.159604,0,0,0,99.04667,1,1,0,0,1
"596",1629,3.984793,0,0,0,63.94882,0,0,1,0,0
"598",1631,6.269418,0,0,0,98.09332,0,1,0,0,0
"599",1632,6.784377,0,0,0,98.24386,0,1,0,0,1
"601",1635,5.177845,1,0,0,50.55193,0,0,0,0,0
"602",1636,2.92482,1,0,0,51.53035,0,0,0,1,0
"603",1639,5.177845,1,0,0,97.64175,1,0,1,0,1
"605",1650,5.224514,0,0,1,10.31109,0,0,1,0,0
"606",1651,4.179612,0,0,1,81.73608,0,0,0,0,0
"607",1652,5.224514,0,0,0,93.87857,0,1,1,0,1
"608",1658,5.224514,0,0,0,91.09383,0,0,1,0,1
"610",1661,1.755437,0,0,0,15.12795,0,0,1,0,0
"611",1662,8.568204,0,0,0,73.18114,0,0,1,0,0
"612",1666,7.577558,0,0,1,14.14952,0,1,1,0,0
"614",1668,5.692562,0,0,1,76.64325,0,1,0,0,1
"615",1669,10.79802,0,0,1,77.7722,0,1,0,0,1
"616",1670,10.04026,0,0,0,97.46613,1,1,0,0,1
"617",1676,5.599632,1,0,0,85.57452,1,1,1,0,1
"618",1677,5.177845,1,0,0,67.91269,1,1,0,0,0
"619",1680,5.599632,1,0,0,56.22178,1,0,1,0,0
"620",1682,7.10534,0,0,0,34.99749,0,0,0,0,0
"622",1696,3.76165,0,0,1,18.9413,0,0,0,0,0
"623",1697,5.599632,1,0,1,35.62469,0,0,0,0,0
"625",1702,2.674951,0,0,1,41.47015,0,0,0,0,0
"626",1703,5.872607,0,0,1,59.80933,0,0,1,0,1
