iduser,pop57,edfa57q,edmo57q,sesp57,hsdm57,hsrankq,tchevl,gwiiq_bm,relfml,milty,mlentr,mx014rer,mx015rer,iduser0,sexrsp,packyears,edfa57qmis,edmo57qmis,sesp57mis,hsrankqmis
59023,4,7,12,4,3,15,0,92,39,1,2,2,1,1,,2,0,0,0,0
59028,4,16,7,2,3,64,0,96,1,1,2,19,3,1,,57,0,0,0,0
59030,4,10,10,3,3,32,0,109,38,0,-2,15,1,1,,15,0,0,0,0
59034,4,14,14,4,3,28,0,106,1,1,2,40,0,1,,0,0,0,0,0
59036,4,7,7,3,3,40,0,98,39,0,-2,6,0,1,,0,0,0,0,0
59037,4,13,10,3,3,81,1,118,39,1,1,38,2,1,,76,0,0,0,0
60003,9,16,12,3,1,-3,0,106,1,1,2,0,0,1,,0,0,0,0,1
60004,9,12,7,3,1,-3,0,109,1,0,-2,30,0,1,,0,0,0,0,1
60017,9,7,7,3,1,-3,0,73,1,1,2,15,2,1,,30,0,0,0,1
60024,9,12,7,3,1,-3,0,89,1,1,2,20,2,1,,40,0,0,0,1
60028,9,12,12,3,1,58,0,111,1,0,-2,0,0,1,,0,0,0,0,0
60031,9,7,10,4,1,17,0,86,1,0,-2,35,1,1,,35,0,0,0,0
60034,9,-1,7,3,1,1,0,92,1,0,-2,14,0,1,,0,1,0,0,0
60035,9,10,12,3,1,-3,0,101,1,0,-2,30,1,1,,30,0,0,0,1
61005,3,7,14,3,3,84,0,112,39,0,-2,0,0,1,,0,0,0,0,0
61013,3,7,13,3,3,11,0,93,44,0,-2,10,1,1,,10,0,0,0,0
62002,8,7,7,3,3,62,0,96,39,0,-2,10,1,1,,10,0,0,0,0
62008,8,7,10,3,3,68,0,97,39,1,2,35,1,1,,35,0,0,0,0
62010,8,14,-1,3,3,47,0,96,38,1,2,38,0,1,,0,0,1,0,0
62019,8,12,10,2,3,82,0,113,40,1,2,0,0,1,,0,0,0,0,0
62020,8,10,10,3,3,86,1,113,39,1,1,33,1,1,,33,0,0,0,0
62027,8,13,14,4,3,32,0,123,96,1,2,30,1,1,,30,0,0,0,0
62032,8,13,13,4,3,80,1,115,40,0,-2,20,0,1,,0,0,0,0,0
62041,8,12,12,4,3,52,0,109,22,0,-2,0,0,1,,0,0,0,0,0
62048,8,7,10,4,3,9,0,97,39,1,2,35,2,1,,70,0,0,0,0
62050,8,10,7,2,3,10,0,117,39,1,1,33,3,1,,99,0,0,0,0
62053,8,-1,12,3,3,85,0,99,39,1,1,0,0,1,,0,1,0,0,0
62055,8,13,13,4,3,30,0,124,39,1,2,11,1,1,,11,0,0,0,0
62068,8,7,12,3,3,42,1,88,39,0,-2,15,1,1,,15,0,0,0,0
62075,8,14,13,3,3,91,1,117,1,0,-2,25,1,1,,25,0,0,0,0
62082,8,7,13,3,3,21,0,111,1,0,-2,20,2,1,,40,0,0,0,0
62086,8,14,12,3,3,65,0,109,7,0,-2,0,0,1,,0,0,0,0,0
62087,8,13,13,4,3,71,0,127,40,1,4,0,0,1,,0,0,0,0,0
62090,8,12,16,3,3,62,0,124,39,1,2,0,0,1,,0,0,0,0,0
62100,8,13,10,3,3,12,0,101,39,1,2,35,2,1,,70,0,0,0,0
62103,8,10,-1,3,3,19,1,107,39,1,2,0,0,1,,0,0,1,0,0
63003,7,10,12,3,3,39,0,97,1,1,2,35,2,1,,70,0,0,0,0
63004,7,13,13,3,3,61,0,86,39,1,2,0,0,1,,0,0,0,0,0
63007,7,7,7,3,3,94,1,118,1,0,-2,20,0,1,,0,0,0,0,0
64004,5,7,7,3,3,37,0,104,96,0,-2,0,0,1,,0,0,0,0,0
64005,5,-1,-1,4,3,24,0,98,1,1,2,20,4,1,,80,1,1,0,0
64008,5,7,7,3,3,18,0,93,39,0,-2,0,0,1,,0,0,0,0,0
64010,5,-3,-3,2,3,33,0,99,1,0,-2,25,3,1,,75,1,1,0,0
64015,5,12,-1,3,3,45,0,97,1,0,-2,3,0,1,,0,0,1,0,0
64023,5,10,10,3,3,65,0,106,1,0,-2,0,0,1,,0,0,0,0,0
64026,5,10,10,3,3,42,0,94,1,0,-2,10,2,1,,20,0,0,0,0
64033,5,12,16,4,3,41,0,123,1,0,-2,8,3,1,,24,0,0,0,0
64039,5,10,-3,3,3,5,0,76,1,0,-2,0,0,1,,0,0,1,0,0
67004,2,7,7,3,3,52,0,99,39,0,-2,30,1,1,,30,0,0,0,0
68002,4,10,7,3,3,2,0,96,1,1,2,25,3,1,,75,0,0,0,0
68005,4,7,16,3,3,74,0,123,39,0,-2,0,0,1,,0,0,0,0,0
68008,4,14,12,3,3,-3,0,96,43,1,2,18,3,1,,54,0,0,0,1
68013,4,7,-1,4,3,-3,0,89,39,1,1,25,1,1,,25,0,1,0,1
68015,4,7,12,3,3,-3,0,101,1,0,-2,33,1,1,,33,0,0,0,1
68019,4,7,10,2,3,29,0,115,1,1,2,0,0,1,,0,0,0,0,0
68023,4,10,7,4,3,-3,0,103,1,0,-2,0,0,1,,0,0,0,0,1
68038,4,7,7,3,3,-3,0,109,1,1,2,10,1,1,,10,0,0,0,1
68040,4,12,-3,4,3,18,0,107,1,1,2,35,1,1,,35,0,1,0,0
68041,4,10,7,4,3,-3,0,115,1,0,-2,0,0,1,,0,0,0,0,1
69022,9,-3,10,3,3,38,0,89,39,0,-2,0,0,1,,0,1,0,0,0
69028,9,16,12,3,3,0,0,78,1,1,2,33,0,1,,0,0,0,0,0
69030,9,13,12,3,3,16,0,73,1,1,2,25,0,1,,0,0,0,0,0
70001,4,10,7,3,3,51,0,111,40,0,-2,20,1,1,,20,0,0,0,0
70009,4,10,13,3,3,56,0,118,1,0,-2,0,0,1,,0,0,0,0,0
70010,4,7,7,3,3,63,0,98,39,0,-2,0,0,1,,0,0,0,0,0
70012,4,7,12,3,3,7,0,93,40,1,2,12,1,1,,12,0,0,0,0
70013,4,7,12,3,3,48,0,115,43,0,-2,30,3,1,,90,0,0,0,0
70015,4,18,18,5,3,99,0,133,43,0,-2,24,2,1,,48,0,0,0,0
71002,2,7,7,1,3,52,0,96,39,0,-2,0,0,1,,0,0,0,0,0
72002,2,12,12,3,3,86,1,111,39,0,-2,0,0,1,,0,0,0,0,0
73004,8,18,16,4,2,87,0,123,38,1,4,0,0,1,,0,0,0,0,0
73013,8,16,-1,5,2,28,0,123,1,1,2,0,0,1,,0,0,1,0,0
73015,8,18,16,4,2,76,0,125,1,0,-2,35,0,1,,0,0,0,0,0
74005,3,7,13,3,3,0,0,102,39,1,2,10,1,1,,10,0,0,0,0
75002,3,12,16,3,3,22,0,104,1,1,2,30,1,1,,30,0,0,0,0
75013,3,12,10,3,3,18,0,117,1,0,-2,0,0,1,,0,0,0,0,0
75015,3,16,12,4,3,90,0,125,43,1,2,0,0,1,,0,0,0,0,0
75020,3,7,16,3,3,63,0,107,43,1,2,10,1,1,,10,0,0,0,0
76002,2,10,10,3,3,0,0,78,38,1,2,32,2,1,,64,0,0,0,0
76005,2,7,7,4,3,25,0,79,43,1,2,25,2,1,,50,0,0,0,0
77001,3,7,7,2,3,44,0,75,1,1,2,30,1,1,,30,0,0,0,0
77003,3,7,7,3,3,-3,0,101,39,0,-2,18,1,1,,18,0,0,0,1
77005,3,7,16,3,3,-3,0,85,39,1,1,0,0,1,,0,0,0,0,1
78007,6,7,7,2,3,31,0,97,1,0,-2,20,2,1,,40,0,0,0,0
78010,6,10,10,3,3,30,0,81,39,0,-2,10,1,1,,10,0,0,0,0
78011,6,10,10,3,3,68,0,93,21,1,2,0,0,1,,0,0,0,0,0
78013,6,7,7,3,3,30,0,93,39,0,-2,34,2,1,,68,0,0,0,0
78023,6,13,7,3,3,81,0,107,39,0,-2,0,0,1,,0,0,0,0,0
78025,6,7,7,3,3,63,0,104,1,0,-2,0,0,1,,0,0,0,0,0
78028,6,7,7,3,3,77,0,120,1,0,-2,0,0,1,,0,0,0,0,0
78031,6,16,10,4,3,62,0,129,7,1,4,3,1,1,,3,0,0,0,0
78033,6,14,7,4,3,76,0,113,38,0,-2,0,0,1,,0,0,0,0,0
78036,6,14,12,3,3,85,0,103,1,0,-2,0,0,1,,0,0,0,0,0
78037,6,10,10,3,3,90,0,111,39,1,2,0,0,1,,0,0,0,0,0
78038,6,16,16,4,3,75,0,111,38,1,2,15,1,1,,15,0,0,0,0
78044,6,7,12,3,3,46,0,109,39,1,2,0,0,1,,0,0,0,0,0
78049,6,-3,-3,3,3,36,0,87,39,0,-2,0,0,1,,0,1,1,0,0
78054,6,7,7,4,3,44,0,91,39,0,-2,0,0,1,,0,0,0,0,0
78060,6,7,10,3,3,32,0,104,39,0,-2,15,1,1,,15,0,0,0,0
78065,6,12,10,4,3,22,0,103,39,1,2,10,0,1,,0,0,0,0,0
78070,6,12,14,3,3,21,0,89,38,1,1,39,1,1,,39,0,0,0,0
78079,6,7,10,3,3,24,0,79,40,1,1,0,0,1,,0,0,0,0,0
78080,6,7,12,3,3,72,0,101,1,1,2,32,1,1,,32,0,0,0,0
78085,6,7,10,3,3,80,0,109,39,0,-2,0,0,1,,0,0,0,0,0
78089,6,7,7,3,3,74,0,113,39,1,2,0,0,1,,0,0,0,0,0
78095,6,10,7,3,3,66,0,112,39,0,-2,0,0,1,,0,0,0,0,0
78096,6,7,7,3,3,98,0,121,39,0,-2,0,0,1,,0,0,0,0,0
78105,6,-3,-3,-3,3,40,0,109,1,1,2,25,2,1,,50,1,1,1,0
78107,6,10,12,3,3,90,0,120,39,0,-2,35,1,1,,35,0,0,0,0
78110,6,7,12,3,3,40,0,109,1,0,-2,0,0,1,,0,0,0,0,0
78111,6,7,12,3,3,50,0,71,39,1,2,7,1,1,,7,0,0,0,0
79004,2,7,7,1,3,-3,0,91,43,0,-2,20,1,1,,20,0,0,0,1
80002,4,7,7,3,3,49,0,83,39,0,-2,20,0,1,,0,0,0,0,0
80008,4,7,-1,3,3,45,0,96,38,0,-2,0,0,1,,0,0,1,0,0
80012,4,7,10,3,3,15,0,82,39,0,-2,25,1,1,,25,0,0,0,0
81001,9,7,7,3,3,33,0,87,1,1,2,43,1,1,,43,0,0,0,0
81003,9,13,10,-3,3,61,0,106,1,1,4,0,0,1,,0,0,0,1,0
81005,9,12,7,3,3,99,0,133,96,0,-2,20,2,1,,40,0,0,0,0
81008,9,10,10,3,3,20,0,97,1,0,-2,10,1,1,,10,0,0,0,0
81009,9,13,10,3,3,19,0,109,1,1,2,5,1,1,,5,0,0,0,0
81022,9,7,13,3,3,1,0,81,39,1,1,21,0,1,,0,0,0,0,0
81024,9,10,10,3,3,96,1,106,43,0,-2,0,0,1,,0,0,0,0,0
81026,9,16,-3,-3,3,46,0,96,39,1,2,0,0,1,,0,0,1,1,0
81030,9,10,7,3,3,50,0,86,39,1,2,18,1,1,,18,0,0,0,0
81032,9,7,12,3,3,99,1,118,39,0,-2,0,0,1,,0,0,0,0,0
81043,9,-1,-1,3,3,61,0,120,39,1,2,0,0,1,,0,1,1,0,0
81047,9,10,10,4,3,36,0,83,39,0,-2,5,1,1,,5,0,0,0,0
81056,9,10,10,3,3,15,0,92,39,1,2,0,0,1,,0,0,0,0,0
81057,9,12,12,2,3,28,0,109,39,1,2,32,2,1,,64,0,0,0,0
81060,9,7,7,3,3,14,0,81,39,1,2,13,0,1,,0,0,0,0,0
81062,9,-1,-1,3,3,21,0,85,1,1,2,30,2,1,,60,1,1,0,0
81064,9,12,10,3,3,33,0,109,39,1,2,0,0,1,,0,0,0,0,0
82002,3,13,10,3,3,6,0,98,40,1,2,33,1,1,,33,0,0,0,0
82005,3,12,7,3,3,94,0,133,39,0,-2,30,1,1,,30,0,0,0,0
82007,3,-3,-3,5,3,38,0,88,39,1,2,15,2,1,,30,1,1,0,0
82008,3,10,12,3,3,21,0,91,43,0,-2,0,0,1,,0,0,0,0,0
82009,3,-3,-3,-3,3,33,0,103,96,1,2,0,0,1,,0,1,1,1,0
83002,4,7,7,3,3,0,0,78,39,1,2,30,2,1,,60,0,0,0,0
83006,4,7,7,-3,3,35,0,81,1,1,2,0,0,1,,0,0,0,1,0
83007,4,-3,7,1,3,55,0,106,39,0,-2,20,1,1,,20,1,0,0,0
83008,4,7,7,2,3,25,0,94,39,0,-2,10,0,1,,0,0,0,0,0
83017,4,14,7,4,3,92,0,101,39,0,-2,4,0,1,,0,0,0,0,0
83020,4,7,10,4,3,26,0,89,39,0,-2,35,0,1,,0,0,0,0,0
83024,4,7,7,3,3,24,0,106,1,0,-2,16,1,1,,16,0,0,0,0
83025,4,7,7,3,3,61,0,97,39,1,2,10,2,1,,20,0,0,0,0
83027,4,13,13,4,3,14,0,120,1,0,-2,35,1,1,,35,0,0,0,0
83029,4,7,14,3,3,58,0,111,39,0,-2,0,0,1,,0,0,0,0,0
83030,4,13,10,3,3,63,0,124,39,0,-2,0,0,1,,0,0,0,0,0
84007,2,7,-3,3,3,0,0,88,39,1,2,35,2,1,,70,0,1,0,0
85001,2,-1,-1,3,3,-3,0,67,1,0,-2,9,0,1,,0,1,1,0,1
85009,2,10,7,-3,3,21,0,81,1,0,-2,10,0,1,,0,0,0,1,0
85010,2,12,7,3,3,36,0,101,39,1,2,3,0,1,,0,0,0,0,0
85012,2,12,14,2,3,-3,0,109,39,0,-2,23,1,1,,23,0,0,0,1
85013,2,7,10,3,3,64,1,103,1,0,-2,25,1,1,,25,0,0,0,0
85015,2,7,7,3,3,51,0,111,1,1,2,9,1,1,,9,0,0,0,0
85016,2,13,12,1,3,48,1,109,1,0,-2,8,1,1,,8,0,0,0,0
86010,3,7,7,3,3,59,1,94,39,0,-2,20,2,1,,40,0,0,0,0
87005,2,7,10,3,3,48,0,115,1,0,-2,27,1,1,,27,0,0,0,0
87016,2,7,7,3,3,67,0,81,1,1,2,0,0,1,,0,0,0,0,0
87017,2,10,-1,2,3,59,0,103,1,0,-2,5,1,1,,5,0,1,0,0
87018,2,-1,-3,3,3,-3,0,89,96,1,2,0,0,1,,0,1,1,0,1
87019,2,16,10,4,3,41,0,88,1,0,-2,15,1,1,,15,0,0,0,0
87020,2,7,10,3,3,78,0,106,44,0,-2,0,0,1,,0,0,0,0,0
88003,7,7,7,4,1,19,0,101,1,1,2,0,0,1,,0,0,0,0,0
88005,7,16,14,3,1,14,0,107,1,0,-2,18,1,1,,18,0,0,0,0
88014,7,7,12,3,1,90,1,120,96,0,-2,0,0,1,,0,0,0,0,0
88022,7,10,-1,3,1,23,0,92,1,0,-2,35,2,1,,70,0,1,0,0
88024,7,7,7,3,1,16,0,92,1,0,-2,10,2,1,,20,0,0,0,0
88026,7,13,10,3,1,51,0,106,1,0,-2,30,0,1,,0,0,0,0,0
89003,8,16,12,3,1,-3,0,124,1,0,-2,0,0,1,,0,0,0,0,1
89006,8,10,7,3,1,-3,0,102,1,0,-2,7,1,1,,7,0,0,0,1
89007,8,12,12,3,1,-3,0,112,1,0,-2,20,2,1,,40,0,0,0,1
89008,8,16,16,3,1,90,0,115,1,0,-2,12,0,1,,0,0,0,0,0
89013,8,12,14,4,1,-3,0,125,1,0,-2,25,2,1,,50,0,0,0,1
89019,8,16,13,4,1,-3,0,106,1,0,-2,35,1,1,,35,0,0,0,1
89027,8,14,14,3,1,44,0,104,1,0,-2,15,1,1,,15,0,0,0,0
89034,8,16,16,4,1,36,0,98,1,1,4,15,1,1,,15,0,0,0,0
90005,2,7,10,4,3,96,0,113,1,0,-2,15,1,1,,15,0,0,0,0
90007,2,10,12,4,3,7,0,87,1,1,1,0,0,1,,0,0,0,0,0
90012,2,7,13,3,3,13,0,115,39,1,2,34,2,1,,68,0,0,0,0
90013,2,7,16,3,3,0,0,77,39,1,2,30,1,1,,30,0,0,0,0
91002,2,10,10,3,3,71,0,101,38,0,-2,0,0,1,,0,0,0,0,0
91003,2,7,7,3,3,79,0,94,1,0,-2,11,1,1,,11,0,0,0,0
92001,3,10,14,3,3,14,0,75,39,1,2,10,0,1,,0,0,0,0,0
92002,3,12,12,3,3,78,0,92,39,1,1,0,0,1,,0,0,0,0,0
92003,3,7,10,4,3,66,0,96,43,0,-2,6,1,1,,6,0,0,0,0
92010,3,-1,7,2,3,51,0,101,1,1,1,0,0,1,,0,1,0,0,0
92011,3,12,7,3,3,0,0,79,1,1,1,0,0,1,,0,0,0,0,0
93004,3,7,7,3,3,90,1,121,38,1,1,11,2,1,,22,0,0,0,0
93005,3,12,12,3,3,95,1,120,42,0,-2,0,0,1,,0,0,0,0,0
94007,9,10,7,3,3,43,0,98,1,0,-2,20,1,1,,20,0,0,0,0
94011,9,-1,-1,3,3,59,0,109,1,1,2,17,2,1,,34,1,1,0,0
94012,9,12,16,2,3,87,0,118,1,0,-2,0,0,1,,0,0,0,0,0
94016,9,7,7,3,3,16,0,92,1,0,-2,0,0,1,,0,0,0,0,0
94017,9,7,10,3,3,28,0,106,43,1,2,30,1,1,,30,0,0,0,0
94025,9,18,16,3,3,67,0,117,1,1,2,0,0,1,,0,0,0,0,0
94033,9,-1,-1,3,3,47,0,106,1,0,-2,0,0,1,,0,1,1,0,0
94041,9,12,12,-3,3,18,0,112,1,1,2,30,1,1,,30,0,0,1,0
94044,9,12,12,3,3,60,0,111,39,1,1,0,0,1,,0,0,0,0,0
94059,9,10,-3,3,3,20,0,101,1,0,-2,40,2,1,,80,0,1,0,0
95002,5,14,10,3,1,5,0,93,1,0,-2,14,2,1,,28,0,0,0,0
95015,5,18,12,3,1,37,0,120,1,1,4,12,1,1,,12,0,0,0,0
95021,5,13,7,4,1,27,0,117,1,0,-2,15,0,1,,0,0,0,0,0
95022,5,-1,12,3,1,44,0,97,1,1,2,35,2,1,,70,1,0,0,0
95023,5,7,10,3,1,66,0,121,1,0,-2,30,0,1,,0,0,0,0,0
95026,5,12,10,3,1,21,0,99,1,0,-2,36,2,1,,72,0,0,0,0
95027,5,7,7,3,1,47,0,115,1,1,2,25,3,1,,75,0,0,0,0
95033,5,14,18,3,1,9,0,106,1,1,2,20,1,1,,20,0,0,0,0
95037,5,10,10,4,1,4,0,86,1,1,2,0,0,1,,0,0,0,0,0
95038,5,7,16,3,1,34,0,89,1,1,2,10,3,1,,30,0,0,0,0
96003,3,7,10,3,3,53,0,83,39,0,-2,0,0,1,,0,0,0,0,0
96010,3,10,7,2,3,12,0,85,40,1,2,10,2,1,,20,0,0,0,0
97005,4,12,12,3,3,64,0,103,1,1,2,25,1,1,,25,0,0,0,0
97010,4,16,16,3,3,27,0,107,39,0,-2,19,2,1,,38,0,0,0,0
97011,4,7,12,4,3,4,0,76,39,0,-2,10,1,1,,10,0,0,0,0
97019,4,16,16,3,3,44,0,101,96,0,-2,9,0,1,,0,0,0,0,0
97024,4,7,12,4,3,51,1,111,43,0,-2,25,1,1,,25,0,0,0,0
97025,4,7,7,3,3,37,0,93,1,1,2,0,0,1,,0,0,0,0,0
97026,4,7,16,3,3,21,0,111,39,0,-2,10,1,1,,10,0,0,0,0
97028,4,7,12,3,3,31,0,102,1,1,2,0,0,1,,0,0,0,0,0
97030,4,14,7,3,3,23,0,98,43,0,-2,2,0,1,,0,0,0,0,0
97032,4,16,12,3,3,49,0,91,1,1,2,0,0,1,,0,0,0,0,0
98002,2,7,12,3,3,29,0,79,39,0,-2,5,1,1,,5,0,0,0,0
98006,2,12,12,3,3,24,0,101,43,0,-2,10,1,1,,10,0,0,0,0
99008,3,7,7,3,3,34,0,89,1,1,2,15,1,1,,15,0,0,0,0
99009,3,7,7,2,3,63,1,112,1,0,-2,35,0,1,,0,0,0,0,0
99010,3,12,7,3,3,17,0,92,1,0,-2,0,0,1,,0,0,0,0,0
100003,2,13,7,3,3,82,0,107,39,1,4,0,0,1,,0,0,0,0,0
100004,2,7,7,3,3,29,0,73,1,0,-2,0,0,1,,0,0,0,0,0
101004,4,7,7,3,3,61,1,118,1,1,2,17,0,1,,0,0,0,0,0
101005,4,16,14,3,3,96,1,133,38,1,4,12,1,1,,12,0,0,0,0
101008,4,7,7,4,3,48,1,104,1,0,-2,0,0,1,,0,0,0,0,0
101013,4,7,7,3,3,0,0,67,1,0,-2,0,0,1,,0,0,0,0,0
101014,4,7,-3,3,3,39,0,111,40,0,-2,0,0,1,,0,0,1,0,0
101016,4,7,7,3,3,64,0,109,40,1,2,33,2,1,,66,0,0,0,0
101018,4,14,7,4,3,84,0,121,40,1,4,0,0,1,,0,0,0,0,0
102003,2,7,16,3,3,31,1,113,1,1,2,35,1,1,,35,0,0,0,0
103004,3,12,16,3,3,38,1,92,43,1,2,10,2,1,,20,0,0,0,0
103007,3,7,7,3,3,34,0,112,1,1,1,14,1,1,,14,0,0,0,0
103015,3,-1,12,3,3,30,0,102,39,1,1,30,5,1,,150,1,0,0,0
104001,2,-1,-1,3,3,-3,0,92,1,1,1,30,4,1,,120,1,1,0,1
105002,3,12,13,3,3,24,0,89,43,1,2,10,1,1,,10,0,0,0,0
106004,5,7,12,4,1,32,0,101,1,1,1,18,2,1,,36,0,0,0,0
106006,5,16,16,5,1,55,1,124,1,0,-2,12,0,1,,0,0,0,0,0
106010,5,12,10,3,1,23,0,92,1,1,2,10,3,1,,30,0,0,0,0
106011,5,12,7,3,1,53,0,113,1,0,-2,0,0,1,,0,0,0,0,0
106012,5,7,7,3,1,45,0,93,1,1,2,34,1,1,,34,0,0,0,0
106014,5,14,12,3,1,81,1,133,1,1,2,0,0,1,,0,0,0,0,0
106015,5,-1,-1,3,1,34,0,96,1,1,2,35,1,1,,35,1,1,0,0
107002,2,7,7,4,3,17,0,61,39,0,-2,15,1,1,,15,0,0,0,0
107006,2,7,7,-3,3,5,0,82,39,0,-2,30,1,1,,30,0,0,1,0
107007,2,12,7,3,3,95,1,124,43,0,-2,35,1,1,,35,0,0,0,0
107012,2,7,12,4,3,26,0,67,43,0,-2,30,2,1,,60,0,0,0,0
107013,2,7,7,3,3,7,0,88,1,1,2,35,1,1,,35,0,0,0,0
108008,7,7,7,3,3,2,0,82,1,0,-2,0,0,1,,0,0,0,0,0
108014,7,12,12,3,3,-3,0,99,39,1,2,20,0,1,,0,0,0,0,1
108015,7,10,7,3,3,5,0,93,39,1,2,30,0,1,,0,0,0,0,0
108017,7,7,7,3,3,95,0,111,43,1,2,0,0,1,,0,0,0,0,0
108022,7,13,12,3,3,61,0,115,1,0,-2,15,2,1,,30,0,0,0,0
108027,7,13,10,4,3,93,1,111,7,0,-2,0,0,1,,0,0,0,0,0
108038,7,-3,-3,3,3,35,0,111,39,0,-2,30,2,1,,60,1,1,0,0
108039,7,14,13,4,3,67,0,109,38,1,4,3,0,1,,0,0,0,0,0
108048,7,7,7,3,3,8,0,101,1,1,2,20,1,1,,20,0,0,0,0
108054,7,16,13,3,3,99,1,124,96,1,4,0,0,1,,0,0,0,0,0
108057,7,10,10,3,3,50,0,124,39,0,-2,33,1,1,,33,0,0,0,0
108059,7,7,7,-3,3,-3,0,93,39,1,2,0,0,1,,0,0,0,1,1
108063,7,12,12,2,3,11,0,97,96,0,-2,9,2,1,,18,0,0,0,0
109002,4,16,14,3,3,21,0,107,39,1,2,0,0,1,,0,0,0,0,0
109003,4,12,12,3,3,95,0,133,1,1,2,0,0,1,,0,0,0,0,0
109004,4,10,12,3,3,26,0,102,43,1,1,22,1,1,,22,0,0,0,0
109006,4,16,16,4,3,75,0,109,1,1,4,12,3,1,,36,0,0,0,0
109008,4,13,10,3,3,91,0,123,96,0,-2,0,0,1,,0,0,0,0,0
109009,4,12,10,3,3,18,0,88,96,0,-2,8,1,1,,8,0,0,0,0
109013,4,12,10,3,3,61,0,120,1,1,2,0,0,1,,0,0,0,0,0
109014,4,-3,16,3,3,82,0,107,71,0,-2,0,0,1,,0,1,0,0,0
110002,4,14,16,4,3,63,0,111,43,0,-2,0,0,1,,0,0,0,0,0
110005,4,10,16,3,3,32,0,104,40,0,-2,12,1,1,,12,0,0,0,0
110010,4,12,12,3,3,10,0,98,39,1,2,10,0,1,,0,0,0,0,0
110016,4,13,13,3,3,-3,0,93,44,0,-2,35,1,1,,35,0,0,0,1
110018,4,14,12,3,3,28,0,93,43,0,-2,0,0,1,,0,0,0,0,0
111004,4,7,7,3,3,48,0,92,39,0,-2,0,0,1,,0,0,0,0,0
111006,4,7,7,3,3,46,0,93,1,0,-2,20,1,1,,20,0,0,0,0
111011,4,16,13,4,3,28,0,92,1,1,4,4,1,1,,4,0,0,0,0
111031,4,12,12,3,3,13,0,99,21,0,-2,0,0,1,,0,0,0,0,0
112002,2,7,12,4,3,26,0,102,1,0,-2,20,2,1,,40,0,0,0,0
112004,2,10,7,3,3,11,0,92,39,1,2,30,2,1,,60,0,0,0,0
112006,2,10,10,3,3,34,0,86,38,0,-2,35,1,1,,35,0,0,0,0
114003,3,7,7,3,3,0,0,75,39,1,2,5,0,1,,0,0,0,0,0
114004,3,7,7,3,3,28,0,96,1,1,2,0,0,1,,0,0,0,0,0
114005,3,10,7,3,3,82,1,102,1,1,2,20,1,1,,20,0,0,0,0
114008,3,13,-1,4,3,62,1,92,1,1,1,35,2,1,,70,0,1,0,0
115001,2,10,7,3,3,65,0,101,39,0,-2,35,2,1,,70,0,0,0,0
115006,2,12,12,3,3,78,0,102,39,0,-2,0,0,1,,0,0,0,0,0
115007,2,13,12,3,3,32,0,96,43,1,2,2,1,1,,2,0,0,0,0
115011,2,7,10,3,3,35,0,88,39,1,2,31,0,1,,0,0,0,0,0
116002,2,16,12,3,3,5,0,106,43,0,-2,0,0,1,,0,0,0,0,0
116003,2,7,-1,3,3,80,0,101,43,0,-2,0,0,1,,0,0,1,0,0
116005,2,10,14,3,3,40,1,113,1,0,-2,0,0,1,,0,0,0,0,0
117002,3,13,12,2,3,72,0,123,1,0,-2,10,3,1,,30,0,0,0,0
117006,3,12,16,3,3,98,0,118,43,0,-2,0,0,1,,0,0,0,0,0
117007,3,14,14,3,3,98,1,145,43,0,-2,0,0,1,,0,0,0,0,0
117009,3,12,12,2,3,54,0,129,1,0,-2,0,0,1,,0,0,0,0,0
117013,3,-1,-1,3,3,22,0,82,39,1,2,38,2,1,,76,1,1,0,0
117014,3,12,7,3,3,26,0,121,1,1,2,40,2,1,,80,0,0,0,0
118007,3,7,7,3,3,38,0,111,1,0,-2,0,0,1,,0,0,0,0,0
118008,3,10,7,4,3,3,0,71,39,1,2,0,0,1,,0,0,0,0,0
118015,3,7,7,3,3,27,0,94,39,1,2,30,1,1,,30,0,0,0,0
118016,3,7,7,3,3,23,0,94,1,1,2,30,1,1,,30,0,0,0,0
119003,3,13,16,4,3,90,1,127,96,0,-2,40,2,1,,80,0,0,0,0
119007,3,12,12,4,3,53,1,98,1,0,-2,0,0,1,,0,0,0,0,0
119012,3,13,-1,3,3,18,0,103,40,1,2,19,1,1,,19,0,1,0,0
119015,3,12,14,4,3,84,1,112,40,0,-2,16,2,1,,32,0,0,0,0
120003,4,13,-1,3,3,57,0,112,1,0,-2,0,0,1,,0,0,1,0,0
120010,4,14,16,3,3,87,0,121,39,0,-2,10,2,1,,20,0,0,0,0
120022,4,7,7,3,3,20,0,86,1,0,-2,15,0,1,,0,0,0,0,0
120025,4,12,14,4,3,93,1,117,40,1,4,18,1,1,,18,0,0,0,0
121003,3,12,12,3,3,92,0,106,40,1,1,0,0,1,,0,0,0,0,0
122006,2,-3,-3,-3,3,0,0,77,39,0,-2,25,0,1,,0,1,1,1,0
122007,2,13,12,-3,3,53,0,109,39,0,-2,17,1,1,,17,0,0,1,0
122009,2,7,7,3,3,50,0,102,1,1,2,0,0,1,,0,0,0,0,0
122011,2,7,7,3,3,75,0,91,39,1,2,28,1,1,,28,0,0,0,0
122012,2,7,10,3,3,58,0,101,43,0,-2,30,2,1,,60,0,0,0,0
123003,2,7,12,3,3,86,0,121,39,0,-2,3,1,1,,3,0,0,0,0
124001,2,16,10,3,3,46,0,102,1,0,-2,0,0,1,,0,0,0,0,0
